year	transect	lat_inner	lon_inner	lat_outer	lon_outer	day	month	season	time_start	time_end	species_code	species	count
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	ACA_XAN	Acanthurus_xanthopterus	14
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	2	DRY	1332	1338	LUT_VIR	Lutjanus_viridis	24
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	2	DRY	1332	1338	SUF_VER	Sufflamen_verres	6
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	2	DRY	1332	1338	THA_GRA	Thalassoma_grammaticum	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	2	DRY	1332	1338	SCA_GHO	Scarus_ghobban	4
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	2	DRY	1332	1338	HOL_PAS	Holacanthus_passer	4
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	LUT_VIR	Lutjanus_viridis	23
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	ARO_HIS	Arothron_hispidus	2
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	HOL_PAS	Holacanthus_passer	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	SUF_VER	Sufflamen_verres	11
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	EPI_PAN	Epinephelus_panamensis	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	SCA_GHO	Scarus_ghobban	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	NOV_TAE	Novaculichthys_taeniourus	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	SCA_RUB	Scarus_rubroviolaceus	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	7	2	DRY	1356	1403	ACA_XAN	Acanthurus_xanthopterus	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	LUT_VIR	Lutjanus_viridis	30
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	MUL_DEN	Mulloidichthys_dentatus	32
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	SUF_VER	Sufflamen_verres	6
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	SCA_GHO	Scarus_ghobban	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	SCA_RUB	Scarus_rubroviolaceus	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	HOL_PAS	Holacanthus_passer	2
1989	1	7.81483	-81.75886	7.81490	-81.75907	22	2	DRY	1328	1335	ARO_HIS	Arothron_hispidus	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	LUT_VIR	Lutjanus_viridis	12
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	EPI_PAN	Epinephelus_panamensis	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	ARO_HIS	Arothron_hispidus	4
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	CHA_HUM	Chaetodon_humeralis	10
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	SER_RIV	Seriola_rivoliana	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	SCA_RUB	Scarus_rubroviolaceus	2
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	SUF_VER	Sufflamen_verres	7
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	SCA_GHO	Scarus_ghobban	6
1989	1	7.81483	-81.75886	7.81490	-81.75907	5	10	WET	1228	1235	HOL_PAS	Holacanthus_passer	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1036	1041	HOL_PAS	Holacanthus_passer	4
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1036	1041	ARO_HIS	Arothron_hispidus	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1036	1041	CHA_HUM	Chaetodon_humeralis	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1036	1041	SUF_VER	Sufflamen_verres	2
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1537	1543	SCA_GHO	Scarus_ghobban	2
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1537	1543	ARO_HIS	Arothron_hispidus	1
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1537	1543	SUF_VER	Sufflamen_verres	5
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1537	1543	HOL_PAS	Holacanthus_passer	3
1989	1	7.81483	-81.75886	7.81490	-81.75907	6	10	WET	1537	1543	JOH_NIG	Johnrandallia_nigrirostris	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	LUT_VIR	Lutjanus_viridis	53
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	SUF_VER	Sufflamen_verres	5
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	ARO_HIS	Arothron_hispidus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	BOD_DIP	Bodianus_diplotaenia	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	HOL_PAS	Holacanthus_passer	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	2	DRY	1339	1346	SCA_RUB	Scarus_rubroviolaceus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	LUT_VIR	Lutjanus_viridis	8
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	LUT_VIR	Lutjanus_viridis	28
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	SCA_RUB	Scarus_rubroviolaceus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	HOL_PAS	Holacanthus_passer	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	SUF_VER	Sufflamen_verres	6
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	POM_ZON	Pomacanthus_zonipectus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	EPI_PAN	Epinephelus_panamensis	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	7	2	DRY	1404	1411	FIS_COM	Fistularia_commersonni	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	LUT_VIR	Lutjanus_viridis	35
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	SUF_VER	Sufflamen_verres	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	ACA_XAN	Acanthurus_xanthopterus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	HOL_PAS	Holacanthus_passer	5
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	SCA_GHO	Scarus_ghobban	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	NOV_TAE	Novaculichthys_taeniourus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	EPI_PAN	Epinephelus_panamensis	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	TYL_CRO	Tylosurus_crocodilus_fodiator	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	22	2	DRY	1336	1343	ACA_NIG	Acanthurus_nigricans	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	LUT_VIR	Lutjanus_viridis	7
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	NOV_TAE	Novaculichthys_taeniourus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	SER_RIV	Seriola_rivoliana	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	SUF_VER	Sufflamen_verres	8
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	HOL_PAS	Holacanthus_passer	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	EPI_PAN	Epinephelus_panamensis	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	ARO_MEL	Arothron_meleagris_	4
1989	2	7.81471	-81.75889	7.81478	-81.75910	5	10	WET	1236	1241	JOH_NIG	Johnrandallia_nigrirostris	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	LUT_VIR	Lutjanus_viridis	5
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	LUT_ARG	Lutjanus_argentiventris	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	HOL_PAS	Holacanthus_passer	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	SUF_VER	Sufflamen_verres	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	NOV_TAE	Novaculichthys_taeniourus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	SCA_GHO	Scarus_ghobban	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	CHA_HUM	Chaetodon_humeralis	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	BOD_DIP	Bodianus_diplotaenia	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	THA_GRA	Thalassoma_grammaticum	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	ARO_MEL	Arothron_meleagris_	4
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1042	1048	JOH_NIG	Johnrandallia_nigrirostris	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	ARO_MEL	Arothron_meleagris_	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	SCA_GHO	Scarus_ghobban	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	HOL_PAS	Holacanthus_passer	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	ARO_HIS	Arothron_hispidus	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	SER_RIV	Seriola_rivoliana	2
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	SCA_RUB	Scarus_rubroviolaceus	1
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	SUF_VER	Sufflamen_verres	3
1989	2	7.81471	-81.75889	7.81478	-81.75910	6	10	WET	1544	1550	EPI_PAN	Epinephelus_panamensis	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	LUT_VIR	Lutjanus_viridis	8
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	ARO_MEL	Arothron_meleagris_	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	HOL_PAS	Holacanthus_passer	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	JOH_NIG	Johnrandallia_nigrirostris	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	SUF_VER	Sufflamen_verres	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	ACA_XAN	Acanthurus_xanthopterus	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	NOV_TAE	Novaculichthys_taeniourus	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	SCA_RUB	Scarus_rubroviolaceus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	SCA_GHO	Scarus_ghobban	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	2	DRY	1347	1354	SER_RIV	Seriola_rivoliana	6
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	ARO_MEL	Arothron_meleagris_	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	SUF_VER	Sufflamen_verres	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	HOL_PAS	Holacanthus_passer	12
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	ARO_HIS	Arothron_hispidus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	NOV_TAE	Novaculichthys_taeniourus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	7	2	DRY	1412	1419	FIS_COM	Fistularia_commersonni	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	LUT_ARG	Lutjanus_argentiventris	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	ARO_MEL	Arothron_meleagris_	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	JOH_NIG	Johnrandallia_nigrirostris	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	SUF_VER	Sufflamen_verres	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	ACA_XAN	Acanthurus_xanthopterus	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	HOL_PAS	Holacanthus_passer	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	SCA_GHO	Scarus_ghobban	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	SCA_PER	Scarus_perrico	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	SCA_RUB	Scarus_rubroviolaceus	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	DIO_HOL	Diodon_holocanthus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	22	2	DRY	1345	1352	NOV_TAE	Novaculichthys_taeniourus	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	SUF_VER	Sufflamen_verres	11
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	JOH_NIG	Johnrandallia_nigrirostris	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	BOD_DIP	Bodianus_diplotaenia	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	HOL_PAS	Holacanthus_passer	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	SCA_RUB	Scarus_rubroviolaceus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	5	10	WET	1243	1249	NOV_TAE	Novaculichthys_taeniourus	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	LUT_ARG	Lutjanus_argentiventris	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	SUF_VER	Sufflamen_verres	4
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	ARO_MEL	Arothron_meleagris_	5
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	BOD_DIP	Bodianus_diplotaenia	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	SER_RIV	Seriola_rivoliana	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	HOL_PAS	Holacanthus_passer	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	NOV_TAE	Novaculichthys_taeniourus	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1049	1055	SCA_GHO	Scarus_ghobban	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	SCA_SPP	Scarus_sp.	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	SUF_VER	Sufflamen_verres	4
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	EPI_PAN	Epinephelus_panamensis	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	CHA_HUM	Chaetodon_humeralis	9
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	ARO_HIS	Arothron_hispidus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	ARO_MEL	Arothron_meleagris_	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	ACA_XAN	Acanthurus_xanthopterus	1
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	JOH_NIG	Johnrandallia_nigrirostris	2
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	SCA_GHO	Scarus_ghobban	3
1989	3	7.81461	-81.75894	7.81467	-81.75916	6	10	WET	1551	1557	HAL_NIC	Halichoeres_nicholsoni	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	LUT_ARG	Lutjanus_argentiventris	4
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	LUT_VIR	Lutjanus_viridis	81
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	HOL_PAS	Holacanthus_passer	2
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	SUF_VER	Sufflamen_verres	6
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	ACA_NIG	Acanthurus_nigricans	2
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	EPI_PAN	Epinephelus_panamensis	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	THA_GRA	Thalassoma_grammaticum	4
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	ARO_MEL	Arothron_meleagris_	4
1990	1	7.81483	-81.75886	7.81490	-81.75907	14	3	DRY	1047	1054	JOH_NIG	Johnrandallia_nigrirostris	5
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	LUT_VIR	Lutjanus_viridis	25
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	NOV_TAE	Novaculichthys_taeniourus	2
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	POM_ZON	Pomacanthus_zonipectus	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	SCA_RUB	Scarus_rubroviolaceus	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	HOL_PAS	Holacanthus_passer	4
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	SUF_VER	Sufflamen_verres	10
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	SCA_GHO	Scarus_ghobban	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	ARO_MEL	Arothron_meleagris_	2
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	ACA_NIG	Acanthurus_nigricans	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	15	3	DRY	1113	1120	EPI_PAN	Epinephelus_panamensis	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	LUT_VIR	Lutjanus_viridis	8
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	HOL_PAS	Holacanthus_passer	2
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	SCA_RUB	Scarus_rubroviolaceus	1
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	SUF_VER	Sufflamen_verres	5
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	THA_GRA	Thalassoma_grammaticum	4
1990	1	7.81483	-81.75886	7.81490	-81.75907	16	3	DRY	1114	1121	EPI_PAN	Epinephelus_panamensis	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	LUT_VIR	Lutjanus_viridis	150
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	ARO_MEL	Arothron_meleagris_	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	EPI_PAN	Epinephelus_panamensis	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	SUF_VER	Sufflamen_verres	9
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	HOL_PAS	Holacanthus_passer	3
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	BOD_DIP	Bodianus_diplotaenia	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	SER_RIV	Seriola_rivoliana	6
1990	2	7.81471	-81.75889	7.81478	-81.75910	14	3	DRY	1056	1103	SCA_RUB	Scarus_rubroviolaceus	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	LUT_VIR	Lutjanus_viridis	90
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	SUF_VER	Sufflamen_verres	7
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	ARO_MEL	Arothron_meleagris_	2
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	THA_GRA	Thalassoma_grammaticum	2
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	HOL_PAS	Holacanthus_passer	5
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	SCA_RUB	Scarus_rubroviolaceus	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	15	3	DRY	1121	1128	SCA_GHO	Scarus_ghobban	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	LUT_VIR	Lutjanus_viridis	125
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	LUT_ARG	Lutjanus_argentiventris	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	HOL_PAS	Holacanthus_passer	4
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	THA_GRA	Thalassoma_grammaticum	4
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	SUF_VER	Sufflamen_verres	7
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	SCA_RUB	Scarus_rubroviolaceus	1
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	JOH_NIG	Johnrandallia_nigrirostris	3
1990	2	7.81471	-81.75889	7.81478	-81.75910	16	3	DRY	1121	1128	ARO_MEL	Arothron_meleagris_	3
1990	3	7.81461	-81.75894	7.81467	-81.75916	14	3	DRY	1104	1111	LUT_VIR	Lutjanus_viridis	100
1990	3	7.81461	-81.75894	7.81467	-81.75916	14	3	DRY	1104	1111	SUF_VER	Sufflamen_verres	6
1990	3	7.81461	-81.75894	7.81467	-81.75916	14	3	DRY	1104	1111	HOL_PAS	Holacanthus_passer	2
1990	3	7.81461	-81.75894	7.81467	-81.75916	14	3	DRY	1104	1111	ARO_MEL	Arothron_meleagris_	4
1990	3	7.81461	-81.75894	7.81467	-81.75916	14	3	DRY	1104	1111	THA_GRA	Thalassoma_grammaticum	4
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	LUT_ARG	Lutjanus_argentiventris	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	SUF_VER	Sufflamen_verres	5
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	ARO_MEL	Arothron_meleagris_	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	SCA_GHO	Scarus_ghobban	3
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	HOL_PAS	Holacanthus_passer	6
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	SCA_RUB	Scarus_rubroviolaceus	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	15	3	DRY	1128	1135	EPI_PAN	Epinephelus_panamensis	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	SUF_VER	Sufflamen_verres	9
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	ARO_MEL	Arothron_meleagris_	2
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	SCA_RUB	Scarus_rubroviolaceus	4
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	EPI_PAN	Epinephelus_panamensis	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	HOL_PAS	Holacanthus_passer	5
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	POM_ZON	Pomacanthus_zonipectus	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	NOV_TAE	Novaculichthys_taeniourus	1
1990	3	7.81461	-81.75894	7.81467	-81.75916	16	3	DRY	1128	1135	ALU_SCR	Aluterus_scriptus	2
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	LUT_SPP	Lutjanus_sp.	1
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	CAR_MEL	Caranx_melampygus	1
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	ARO_MEL	Arothron_meleagris_	1
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	SCA_RUB	Scarus_rubroviolaceus	4
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	FIS_COM	Fistularia_commersonni	1
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	SUF_VER	Sufflamen_verres	5
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	ACA_XAN	Acanthurus_xanthopterus	3
1994	1	7.81483	-81.75886	7.81490	-81.75907	30	1	DRY	1428	1433	SCA_GHO	Scarus_ghobban	2
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	LUT_SPP	Lutjanus_sp.	4
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	JOH_NIG	Johnrandallia_nigrirostris	1
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	ARO_MEL	Arothron_meleagris_	6
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	SUF_VER	Sufflamen_verres	14
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	SCA_RUB	Scarus_rubroviolaceus	4
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	HOL_PAS	Holacanthus_passer	2
1994	1	7.81483	-81.75886	7.81490	-81.75907	31	1	DRY	1001	1007	ACA_XAN	Acanthurus_xanthopterus	4
